Case_ID,Activity,timestamp
Case 1546,Resolve ticket,2011/09/02 08:44:54
Case 1546,Resolve ticket,2011/09/02 08:44:55
Case 1546,Closed,2011/09/22 13:00:29
Case 1547,Assign seriousness,2011/02/18 11:09:21
Case 1547,Take in charge ticket,2011/02/18 11:09:48
Case 1547,Resolve ticket,2011/02/18 11:31:27
Case 1547,Closed,2011/03/23 11:11:37
Case 1549,Assign seriousness,2010/09/13 07:47:09
Case 1549,Take in charge ticket,2010/09/13 07:47:26
Case 1549,Resolve ticket,2010/09/20 07:37:22
Case 1549,Closed,2010/10/27 07:50:26
Case 155,Assign seriousness,2010/12/14 16:19:51
Case 155,Take in charge ticket,2010/12/17 10:45:21
Case 155,Wait,2010/12/23 15:26:07
Case 155,Take in charge ticket,2011/01/18 11:15:13
Case 155,Resolve ticket,2011/01/18 11:15:29
Case 155,Closed,2011/02/02 11:15:44
Case 1551,Assign seriousness,2010/10/21 09:03:54
Case 1551,Take in charge ticket,2010/10/26 10:32:18
Case 1551,Resolve ticket,2010/10/26 10:32:35
Case 1551,Closed,2010/11/24 10:10:51
Case 1554,Assign seriousness,2010/12/21 09:15:27
Case 1554,Take in charge ticket,2010/12/21 11:19:28
Case 1554,Resolve ticket,2010/12/27 15:15:11
Case 1554,Closed,2011/02/03 09:20:46
Case 1556,Assign seriousness,2011/07/08 08:07:31
Case 1556,Take in charge ticket,2011/07/08 08:08:33
Case 1556,Resolve ticket,2011/07/08 08:22:29
Case 1556,Closed,2011/08/10 08:11:01
Case 1557,Assign seriousness,2010/08/10 07:35:43
Case 1557,Assign seriousness,2010/08/17 15:37:56
Case 1557,Take in charge ticket,2010/09/03 14:00:24
Case 1557,Wait,2010/09/03 14:00:38
Case 1557,Take in charge ticket,2010/09/06 08:48:33
Case 1557,Resolve ticket,2010/09/06 08:51:51
Case 1557,Take in charge ticket,2010/09/06 10:19:16
Case 1557,Wait,2010/09/06 10:19:24
Case 1557,Take in charge ticket,2010/09/06 13:51:34
Case 1557,Resolve ticket,2010/09/06 13:52:08
Case 1557,Closed,2010/09/21 13:52:24
Case 1560,Assign seriousness,2011/08/24 12:52:15
Case 1560,Take in charge ticket,2011/08/24 13:30:02
Case 1560,Resolve ticket,2011/08/24 13:33:51
Case 1560,Closed,2011/10/22 13:00:25
Case 1561,Assign seriousness,2010/04/22 07:25:04
Case 1561,Take in charge ticket,2010/04/22 07:38:05
Case 1561,Resolve ticket,2010/05/03 07:08:01
Case 1561,Closed,2010/06/09 07:30:50
Case 1565,Assign seriousness,2011/03/01 13:28:35
Case 1565,Take in charge ticket,2011/03/01 13:40:08
Case 1565,Resolve ticket,2011/03/03 11:08:15
Case 1565,Closed,2011/04/08 12:30:40
Case 1567,Assign seriousness,2010/11/08 14:04:31
Case 1567,Take in charge ticket,2010/11/08 14:04:51
Case 1567,Wait,2010/11/08 15:33:07
Case 1567,Take in charge ticket,2010/11/23 11:34:20
Case 1567,Resolve ticket,2010/11/23 11:34:29
Case 1567,Closed,2010/12/25 10:10:39
Case 1568,Assign seriousness,2011/08/02 09:03:35
Case 1568,Take in charge ticket,2011/08/02 10:20:41
Case 1568,Resolve ticket,2011/08/02 10:21:54
Case 1568,Closed,2011/09/15 09:10:24
Case 157,Assign seriousness,2011/05/24 07:13:23
Case 157,Take in charge ticket,2011/05/31 15:42:09
Case 157,Resolve ticket,2011/06/06 10:19:01
Case 157,Closed,2011/06/24 07:20:28
Case 1572,Assign seriousness,2010/07/26 14:00:22
Case 1572,Assign seriousness,2010/07/28 13:35:50
Case 1572,Take in charge ticket,2010/07/28 13:36:03
Case 1572,Resolve ticket,2010/07/28 13:36:12
Case 1572,Closed,2010/09/01 14:10:20
Case 1573,Assign seriousness,2011/11/25 10:32:46
Case 1573,Resolve ticket,2011/11/25 11:19:08
Case 1573,Closed,2011/12/28 10:40:30
Case 1575,Assign seriousness,2011/05/19 15:45:31
Case 1575,Take in charge ticket,2011/05/19 15:45:56
Case 1575,Wait,2011/05/20 14:41:00
Case 1575,Take in charge ticket,2011/05/27 14:22:22
Case 1575,Resolve ticket,2011/05/27 14:23:07
Case 1575,Take in charge ticket,2011/06/06 07:07:42
Case 1575,Resolve ticket,2011/06/06 08:05:07
Case 1575,Closed,2011/06/28 15:30:17
Case 1576,Assign seriousness,2010/07/22 10:26:48
Case 1576,Take in charge ticket,2010/07/27 10:19:39
Case 1576,Resolve ticket,2010/07/27 10:19:47
Case 1576,Closed,2010/09/12 10:30:45
Case 1578,Assign seriousness,2011/07/06 07:52:32
Case 1578,Take in charge ticket,2011/07/06 09:03:53
Case 1578,Resolve ticket,2011/07/07 15:53:57
Case 1578,Closed,2011/08/06 08:00:48
Case 1579,Assign seriousness,2010/10/29 14:23:28
Case 1579,Take in charge ticket,2010/10/29 14:23:41
Case 1579,Resolve ticket,2010/10/29 14:23:49
Case 1579,Closed,2010/12/08 15:30:32
Case 158,Assign seriousness,2010/09/20 15:57:01
Case 158,Take in charge ticket,2010/09/21 07:45:37
Case 158,Resolve ticket,2010/09/21 07:53:48
Case 158,Closed,2010/11/12 17:01:05
Case 1581,Assign seriousness,2010/09/30 15:19:26
Case 1581,Take in charge ticket,2010/09/30 15:49:54
Case 1581,Resolve ticket,2010/10/01 08:33:04
Case 1581,Closed,2010/11/02 16:21:03
Case 1582,Assign seriousness,2010/09/24 10:33:04
Case 1582,Take in charge ticket,2010/09/28 10:32:37
Case 1582,Resolve ticket,2010/09/28 13:07:51
Case 1582,Resolve ticket,2010/09/28 13:07:51
Case 1582,Closed,2010/11/07 11:40:38
Case 1583,Assign seriousness,2011/02/03 16:12:54
Case 1583,Take in charge ticket,2011/02/18 11:48:06
Case 1583,Resolve ticket,2011/02/21 15:00:50
Case 1583,Closed,2011/03/08 15:01:03
Case 1584,Assign seriousness,2011/02/02 10:24:41
Case 1584,Take in charge ticket,2011/02/02 10:24:54
Case 1584,Resolve ticket,2011/02/02 10:57:04
Case 1584,Closed,2011/03/09 10:30:31
Case 1585,Assign seriousness,2010/05/25 07:57:21
Case 1585,Take in charge ticket,2010/05/28 12:33:23
Case 1585,Resolve ticket,2010/05/28 12:33:49
Case 1585,Closed,2010/07/03 08:00:41
Case 1586,Assign seriousness,2011/10/27 15:42:18
Case 1586,Take in charge ticket,2011/10/31 11:26:25
Case 1586,Resolve ticket,2011/11/08 16:51:00
Case 1586,Closed,2011/11/29 17:55:04
Case 1589,Assign seriousness,2010/04/21 15:50:40
Case 1589,Take in charge ticket,2010/05/17 15:41:42
Case 1589,Resolve ticket,2010/05/20 08:42:23
Case 1589,Closed,2010/06/04 08:42:39
Case 159,Assign seriousness,2011/09/21 07:12:16
Case 159,Take in charge ticket,2011/09/21 07:46:44
Case 159,Resolve ticket,2011/09/27 13:20:30
Case 159,Closed,2011/10/22 07:21:38
Case 1590,Assign seriousness,2011/01/28 11:31:22
Case 1590,Take in charge ticket,2011/02/04 16:36:54
Case 1590,Resolve ticket,2011/02/07 15:01:39
Case 1590,Closed,2011/03/13 11:40:23
Case 1593,Assign seriousness,2010/09/01 15:03:24
Case 1593,Take in charge ticket,2010/09/10 15:20:12
Case 1593,Resolve ticket,2010/09/21 08:51:40
Case 1593,Closed,2010/10/06 08:51:59
Case 1594,Assign seriousness,2010/04/13 09:52:20
Case 1594,Take in charge ticket,2010/04/13 14:33:13
Case 1594,Resolve ticket,2010/04/13 14:33:17
Case 1594,Take in charge ticket,2010/04/13 14:34:02
Case 1594,Create SW anomaly,2010/04/13 14:34:05
Case 1594,Resolve ticket,2010/04/13 14:34:09
Case 1594,Take in charge ticket,2010/04/13 14:34:31
Case 1594,Create SW anomaly,2010/04/13 14:34:35
Case 1594,Resolve ticket,2010/04/13 14:34:46
Case 1594,Closed,2010/05/27 10:00:22
Case 1595,Assign seriousness,2010/12/10 09:53:14
Case 1595,Take in charge ticket,2010/12/13 09:21:25
Case 1595,Wait,2010/12/13 10:29:12
Case 1595,Take in charge ticket,2010/12/14 14:56:01
Case 1595,Wait,2010/12/14 15:36:26
Case 1595,Take in charge ticket,2010/12/27 08:26:15
Case 1595,Resolve ticket,2010/12/27 08:26:37
Case 1595,Closed,2011/01/25 16:20:17
Case 1597,Assign seriousness,2010/09/15 11:15:20
Case 1597,Take in charge ticket,2010/09/15 11:16:50
Case 1597,Resolve ticket,2010/09/15 11:17:05
Case 1597,Closed,2010/10/29 11:00:23
Case 160,Assign seriousness,2011/02/25 10:55:02
Case 160,Take in charge ticket,2011/02/25 13:26:45
Case 160,Resolve ticket,2011/02/25 13:28:30
Case 160,Closed,2011/04/16 10:01:15
Case 1600,Assign seriousness,2011/10/24 09:55:40
Case 1600,Take in charge ticket,2011/10/24 09:56:20
Case 1600,Resolve ticket,2011/10/24 15:24:27
Case 1600,Closed,2011/12/09 11:00:49
Case 1606,Assign seriousness,2011/07/21 09:50:37
Case 1606,Take in charge ticket,2011/07/21 09:50:49
Case 1606,Wait,2011/07/21 09:57:29
Case 1606,Resolve ticket,2011/07/29 12:41:19
Case 1606,Take in charge ticket,2011/08/04 07:38:50
Case 1606,Wait,2011/08/04 08:19:41
Case 1606,Resolve ticket,2011/08/11 10:25:52
Case 1606,Closed,2011/08/26 10:26:07
Case 1607,Assign seriousness,2011/08/30 07:29:11
Case 1607,Take in charge ticket,2011/08/31 07:51:07
Case 1607,Resolve ticket,2011/09/07 13:59:36
Case 1607,Closed,2011/10/13 07:30:29
Case 1608,Assign seriousness,2011/11/23 13:05:45
Case 1608,Take in charge ticket,2011/11/23 13:05:54
Case 1608,Resolve ticket,2011/11/23 14:11:15
Case 1608,Closed,2011/12/24 13:14:10
Case 161,Assign seriousness,2010/08/10 07:16:09
Case 161,Take in charge ticket,2010/08/12 10:33:35
Case 161,Resolve ticket,2010/08/13 07:24:41
Case 161,Closed,2010/09/10 07:20:19
Case 1611,Assign seriousness,2011/06/21 15:02:21
Case 1611,Assign seriousness,2011/06/21 15:12:11
Case 1611,Take in charge ticket,2011/06/22 12:53:59
Case 1611,Resolve ticket,2011/06/22 12:54:10
Case 1611,Closed,2011/08/18 15:10:26
Case 1612,Assign seriousness,2011/04/13 15:00:18
Case 1612,Take in charge ticket,2011/04/13 15:00:37
Case 1612,Resolve ticket,2011/04/14 15:31:17
Case 1612,Closed,2011/05/27 15:10:42
Case 1613,Assign seriousness,2010/12/09 14:24:16
Case 1613,Take in charge ticket,2010/12/10 08:08:21
Case 1613,Resolve ticket,2010/12/10 13:22:10
Case 1613,Closed,2011/01/11 14:30:22
Case 1614,Assign seriousness,2011/03/10 15:05:06
Case 1614,Take in charge ticket,2011/03/11 09:25:32
Case 1614,Resolve ticket,2011/03/11 09:26:15
Case 1614,Closed,2011/04/23 14:10:41
Case 1616,Assign seriousness,2011/05/02 14:06:33
Case 1616,Take in charge ticket,2011/05/02 14:06:52
Case 1616,Resolve ticket,2011/05/02 15:36:46
Case 1616,Closed,2011/06/02 14:11:25
Case 1617,Assign seriousness,2010/07/29 07:05:23
Case 1617,Wait,2010/07/29 08:53:20
Case 1617,Take in charge ticket,2010/09/01 15:17:42
Case 1617,Resolve ticket,2010/09/01 15:17:50
Case 1617,Closed,2010/09/16 15:18:11
Case 1618,Assign seriousness,2010/10/19 15:01:02
Case 1618,Take in charge ticket,2010/10/19 15:01:34
Case 1618,Resolve ticket,2010/10/19 15:02:31
Case 1618,Closed,2010/12/03 16:10:16
Case 162,Assign seriousness,2011/10/04 15:47:43
Case 162,Assign seriousness,2011/10/07 13:29:10
Case 162,Resolve ticket,2011/10/07 13:30:00
Case 162,Closed,2011/11/17 16:52:25
Case 1621,Assign seriousness,2010/01/15 17:11:07
Case 1621,Take in charge ticket,2010/02/01 08:16:26
Case 1621,Resolve ticket,2010/02/01 08:30:33
Case 1621,Closed,2010/02/16 08:30:55
Case 1622,Assign seriousness,2010/12/07 08:25:43
Case 1622,Assign seriousness,2010/12/10 15:20:42
Case 1622,Take in charge ticket,2010/12/10 15:21:07
Case 1622,Wait,2010/12/10 16:36:34
Case 1622,Wait,2010/12/10 16:36:35
Case 1622,Take in charge ticket,2010/12/10 16:36:55
Case 1622,Resolve ticket,2010/12/10 16:37:15
Case 1622,Closed,2011/01/08 08:30:24
Case 1623,Assign seriousness,2011/11/08 10:14:01
Case 1623,Take in charge ticket,2011/11/11 13:36:31
Case 1623,Resolve ticket,2011/11/22 09:16:03
Case 1623,Closed,2011/12/09 10:20:18
Case 1624,Assign seriousness,2011/06/06 12:44:47
Case 1624,Take in charge ticket,2011/06/06 12:45:47
Case 1624,Resolve ticket,2011/06/06 16:04:48
Case 1624,Closed,2011/07/07 12:50:31
Case 1625,Assign seriousness,2010/12/01 14:30:44
Case 1625,Take in charge ticket,2010/12/01 14:34:08
Case 1625,Resolve ticket,2010/12/02 10:37:02
Case 1625,Closed,2011/01/04 14:40:19
Case 1627,Assign seriousness,2011/11/07 09:21:13
Case 1627,Take in charge ticket,2011/11/07 09:21:26
Case 1627,Resolve ticket,2011/11/07 10:16:59
Case 1627,Closed,2011/12/08 09:31:17
Case 1628,Assign seriousness,2011/11/24 10:01:02
Case 1628,Take in charge ticket,2011/11/24 11:43:58
Case 1628,Resolve ticket,2011/11/24 11:44:44
Case 1628,Closed,2011/12/29 10:10:35
Case 1629,Assign seriousness,2011/06/22 15:46:54
Case 1629,Assign seriousness,2011/06/22 15:47:09
Case 1629,Assign seriousness,2011/06/23 12:22:54
Case 1629,Take in charge ticket,2011/06/23 12:23:03
Case 1629,Resolve ticket,2011/06/23 12:24:05
Case 1629,Closed,2011/07/23 15:50:31
Case 163,Assign seriousness,2010/10/15 08:27:20
Case 163,Take in charge ticket,2010/10/27 11:46:30
Case 163,Resolve ticket,2010/10/27 11:46:36
Case 163,Closed,2010/11/28 09:30:57
Case 1631,Assign seriousness,2011/01/12 11:12:07
Case 1631,Take in charge ticket,2011/01/12 11:16:28
Case 1631,Resolve ticket,2011/01/12 11:16:36
Case 1631,Closed,2011/02/25 11:20:41
Case 1633,Assign seriousness,2010/12/21 10:46:50
Case 1633,Assign seriousness,2011/01/21 11:51:23
Case 1633,Take in charge ticket,2011/01/21 11:51:34
Case 1633,Resolve ticket,2011/01/25 11:12:27
Case 1633,Closed,2011/02/09 11:12:44
Case 1635,Assign seriousness,2011/04/05 14:45:31
Case 1635,Take in charge ticket,2011/04/05 14:45:53
Case 1635,Resolve ticket,2011/04/05 15:24:05
Case 1635,Closed,2011/05/19 14:50:24
Case 1636,Assign seriousness,2010/12/21 09:42:52
Case 1636,Take in charge ticket,2010/12/21 10:09:58
Case 1636,Resolve ticket,2011/01/14 10:14:47
Case 1636,Closed,2011/02/13 10:15:14
Case 1637,Assign seriousness,2011/10/17 15:36:41
Case 1637,Resolve ticket,2011/10/21 09:08:24
Case 1637,Resolve ticket,2011/10/21 09:08:25
Case 1637,Closed,2011/12/02 16:40:21
Case 1638,Assign seriousness,2011/04/26 08:59:23
Case 1638,Take in charge ticket,2011/04/26 08:59:52
Case 1638,Resolve ticket,2011/04/26 09:17:44
Case 1638,Closed,2011/05/27 09:08:11
Case 1639,Assign seriousness,2011/09/27 12:32:02
Case 1639,Take in charge ticket,2011/09/27 12:35:01
Case 1639,Resolve ticket,2011/09/27 15:27:29
Case 1639,Closed,2011/11/10 13:40:17
Case 164,Assign seriousness,2010/09/28 12:44:01
Case 164,Take in charge ticket,2010/09/28 12:46:50
Case 164,Resolve ticket,2010/09/28 14:03:08
Case 164,Closed,2010/11/04 13:51:16
Case 1640,Assign seriousness,2010/11/26 16:59:03
Case 1640,Take in charge ticket,2010/11/29 08:01:18
Case 1640,Resolve ticket,2010/11/29 08:10:36
Case 1640,Closed,2011/01/12 17:01:20
Case 1641,Assign seriousness,2010/12/27 13:37:45
Case 1641,Assign seriousness,2011/01/21 11:58:41
Case 1641,Assign seriousness,2011/01/21 11:58:42
Case 1641,Take in charge ticket,2011/01/21 11:58:48
Case 1641,Wait,2011/01/25 08:34:05
Case 1641,Take in charge ticket,2011/01/26 09:06:15
Case 1641,Resolve ticket,2011/01/26 09:06:29
Case 1641,Closed,2011/02/10 09:06:44
Case 1643,Assign seriousness,2011/08/19 07:17:30
Case 1643,Wait,2011/08/19 07:31:26
Case 1643,Resolve ticket,2011/08/26 14:37:31
Case 1643,Closed,2011/09/24 14:40:31
Case 1644,Assign seriousness,2011/09/29 07:59:41
Case 1644,Take in charge ticket,2011/09/29 08:22:43
Case 1644,Resolve ticket,2011/09/29 08:25:53
Case 1644,Closed,2011/11/16 09:00:27
Case 1647,Assign seriousness,2011/08/30 14:58:26
Case 1647,Take in charge ticket,2011/09/02 15:21:06
Case 1647,Resolve ticket,2011/09/02 15:24:11
Case 1647,Closed,2011/10/13 15:00:49
Case 1648,Assign seriousness,2011/04/28 15:16:01
Case 1648,Take in charge ticket,2011/04/29 16:48:49
Case 1648,Resolve ticket,2011/04/29 16:54:49
Case 1648,Closed,2011/06/19 15:21:09
Case 1651,Assign seriousness,2011/04/29 12:19:01
Case 1651,Take in charge ticket,2011/05/03 10:41:32
Case 1651,Wait,2011/05/09 12:33:54
Case 1651,Resolve ticket,2011/05/17 14:13:12
Case 1651,Closed,2011/06/01 14:13:23
Case 1652,Assign seriousness,2010/02/10 12:15:48
Case 1652,Assign seriousness,2010/02/24 11:20:45
Case 1652,Take in charge ticket,2010/02/24 11:25:31
Case 1652,Resolve ticket,2010/03/15 17:26:37
Case 1652,Closed,2010/03/30 16:26:59
Case 1654,Assign seriousness,2010/06/08 10:37:21
Case 1654,Take in charge ticket,2010/06/09 07:17:23
Case 1654,Resolve ticket,2010/06/09 07:17:55
Case 1654,Closed,2010/07/22 10:40:38
Case 1656,Assign seriousness,2011/09/26 14:01:17
Case 1656,Resolve ticket,2011/09/27 07:52:20
Case 1656,Closed,2011/11/11 15:10:19
Case 1657,Assign seriousness,2010/08/16 10:21:35
Case 1657,Take in charge ticket,2010/08/16 13:50:36
Case 1657,Resolve ticket,2010/08/24 08:31:09
Case 1657,Closed,2010/10/01 10:30:41
Case 1659,Assign seriousness,2011/07/04 13:05:45
Case 1659,Assign seriousness,2011/07/07 07:59:05
Case 1659,Take in charge ticket,2011/07/07 14:51:49
Case 1659,Resolve ticket,2011/07/07 14:51:57
Case 1659,Closed,2011/08/04 13:10:38
Case 166,Assign seriousness,2010/02/11 08:48:50
Case 166,Take in charge ticket,2010/02/23 16:56:28
Case 166,Resolve ticket,2010/02/23 16:56:36
Case 166,Closed,2010/03/27 08:50:35
Case 1661,Assign seriousness,2011/09/20 07:58:32
Case 1661,Take in charge ticket,2011/09/20 08:39:20
Case 1661,Resolve ticket,2011/09/20 12:09:39
Case 1661,Closed,2011/10/21 08:00:28
Case 1662,Assign seriousness,2010/10/12 13:11:23
Case 1662,Assign seriousness,2010/10/12 13:11:40
Case 1662,Take in charge ticket,2010/10/12 13:11:51
Case 1662,Resolve ticket,2010/10/29 12:52:30
Case 1662,Closed,2010/11/13 13:52:45
Case 1666,Assign seriousness,2011/10/26 09:45:15
Case 1666,Take in charge ticket,2011/10/27 08:26:18
Case 1666,Wait,2011/10/27 09:51:09
Case 1666,Resolve ticket,2011/11/16 15:13:41
Case 1666,Closed,2011/12/08 15:10:15
Case 1667,Assign seriousness,2011/04/22 08:18:49
Case 1667,Take in charge ticket,2011/04/22 08:27:25
Case 1667,Resolve ticket,2011/04/22 08:27:46
Case 1667,Closed,2011/06/01 08:22:19
Case 1668,Assign seriousness,2011/04/06 10:33:43
Case 1668,Take in charge ticket,2011/04/06 10:35:17
Case 1668,Resolve ticket,2011/04/13 13:19:28
Case 1668,Closed,2011/05/28 13:19:52
Case 1669,Assign seriousness,2011/11/04 09:55:52
Case 1669,Take in charge ticket,2011/11/04 09:56:06
Case 1669,Resolve ticket,2011/11/07 10:33:29
Case 1669,Closed,2011/12/14 10:00:32
Case 167,Assign seriousness,2011/11/23 14:43:38
Case 167,Take in charge ticket,2011/11/25 10:12:19
Case 167,Wait,2011/11/25 14:01:18
Case 167,Resolve ticket,2011/11/28 09:25:00
Case 167,Resolve ticket,2011/11/28 09:25:02
Case 167,Closed,2011/12/27 10:10:16
Case 1670,Assign seriousness,2010/07/22 15:34:47
Case 1670,Take in charge ticket,2010/07/23 15:40:40
Case 1670,Wait,2010/07/23 15:44:43
Case 1670,Take in charge ticket,2010/07/27 14:46:11
Case 1670,Resolve ticket,2010/07/27 14:46:18
Case 1670,Closed,2010/08/24 15:40:36
Case 1672,Assign seriousness,2011/05/10 09:29:13
Case 1672,Take in charge ticket,2011/05/10 09:57:43
Case 1672,Wait,2011/05/10 15:41:06
Case 1672,Take in charge ticket,2011/05/11 09:41:54
Case 1672,Resolve ticket,2011/05/11 09:42:05
Case 1672,Closed,2011/06/10 13:32:29
Case 1676,Insert ticket,2010/08/11 09:54:54
Case 1676,Assign seriousness,2010/08/11 09:57:09
Case 1676,Take in charge ticket,2010/08/11 09:57:17
Case 1676,Resolve ticket,2010/08/11 10:14:58
Case 1676,Closed,2010/09/11 10:00:21
Case 1677,Assign seriousness,2011/10/14 08:58:19
Case 1677,Take in charge ticket,2011/10/14 08:58:35
Case 1677,Resolve ticket,2011/10/14 14:13:40
Case 1677,Closed,2011/11/16 10:00:25
Case 1678,Take in charge ticket,2011/12/02 10:24:09
Case 1678,Resolve ticket,2011/12/02 15:50:42
Case 1678,Closed,2012/01/15 10:30:38
Case 1684,Assign seriousness,2010/07/27 13:54:13
Case 1684,Assign seriousness,2010/07/27 14:42:11
Case 1684,Take in charge ticket,2010/07/29 13:37:22
Case 1684,Wait,2010/07/29 13:37:30
Case 1684,Take in charge ticket,2010/07/29 13:39:16
Case 1684,Wait,2010/07/29 13:50:31
Case 1684,Take in charge ticket,2010/07/29 14:42:31
Case 1684,Resolve ticket,2010/07/29 14:42:54
Case 1684,Closed,2010/08/27 14:00:24
Case 1685,Assign seriousness,2011/07/20 10:45:57
Case 1685,Take in charge ticket,2011/07/20 13:07:54
Case 1685,Wait,2011/07/20 13:08:22
Case 1685,Wait,2011/08/26 14:21:54
Case 1685,Resolve ticket,2011/08/29 07:27:52
Case 1685,Closed,2011/09/13 07:28:09
Case 1686,Assign seriousness,2011/12/14 08:03:25
Case 1686,Resolve ticket,2011/12/14 09:12:03
Case 1686,Resolve ticket,2011/12/14 09:12:04
Case 1686,Closed,2012/01/14 08:10:49
Case 1688,Assign seriousness,2011/02/16 08:28:16
Case 1688,Take in charge ticket,2011/02/16 08:29:09
Case 1688,Wait,2011/02/17 11:40:11
Case 1688,Take in charge ticket,2011/02/18 08:06:56
Case 1688,Wait,2011/02/21 13:57:56
Case 1688,Take in charge ticket,2011/03/18 08:11:30
Case 1688,Resolve ticket,2011/03/18 08:12:29
Case 1688,Closed,2011/04/15 07:17:19
Case 1692,Assign seriousness,2011/04/21 13:11:22
Case 1692,Take in charge ticket,2011/04/21 13:11:48
Case 1692,Wait,2011/04/22 08:36:35
Case 1692,Take in charge ticket,2011/04/26 09:36:51
Case 1692,Resolve ticket,2011/04/26 09:36:59
Case 1692,Closed,2011/05/28 14:20:38
Case 1693,Assign seriousness,2011/05/31 07:18:45
Case 1693,Take in charge ticket,2011/05/31 07:19:09
Case 1693,Take in charge ticket,2011/05/31 15:36:57
Case 1693,Wait,2011/05/31 15:44:31
Case 1693,Take in charge ticket,2011/06/30 09:03:43
Case 1693,Resolve ticket,2011/06/30 09:04:37
Case 1693,Closed,2011/07/19 09:40:19
Case 1694,Assign seriousness,2010/09/09 12:18:13
Case 1694,Take in charge ticket,2010/09/09 13:45:43
Case 1694,Resolve ticket,2010/09/14 14:31:18
Case 1694,Closed,2010/10/31 13:20:38
Case 1695,Assign seriousness,2010/09/16 14:51:37
